student_id,name,age,gender,socioeconomic_status,prior_gpa,cohort_id,attendance,assignment_scores,n_assignments,internal_exam_score,study_hours_per_week,extracurricular_count,at_risk,risk_score,split
385,Taylor Xenakis,25,F,low,2.5,5,83.8,89.4|95.4|64.9|34.1|56.3,5,56.4,15.6,0,0,0.1602,val
225,Quinn Bellingham,19,M,medium,2.79,6,68.3,53.0|56.9|58.5|71.1|100.0,5,48.8,13.3,3,0,0.232,val
954,Sawyer Redford,26,F,low,1.4,3,40.1,62.8|44.3|38.7|32.5|64.5|68.5|64.3|53.9|50.9|28.3|42.9|36.3|19.2|62.4|36.1,15,55.9,12.5,0,1,0.7109,val
815,Iris Prescott,18,M,low,2.36,8,45.1,38.0|51.6|53.3|23.3|57.5|62.3|49.5|86.3|40.4|45.3|44.8|49.5|45.8|29.6|42.5,15,41.2,16.4,0,1,0.608,val
473,Stellan Yardley,21,F,high,2.98,1,79.4,53.6|92.8|85.0|74.6|95.5|84.9|62.7|59.4,8,82.3,22.4,4,0,0.0,val
348,Gareth Montgomery,22,NB,medium,2.76,1,91.1,60.3|54.3|48.0|41.6|67.2|70.5|65.5|93.7|93.4|70.0|48.1|66.5|66.0,13,60.1,15.8,5,0,0.0,val
506,Jordan Vandermeer,26,F,high,3.05,6,67.3,55.3|46.5|67.1|49.7|48.2|59.5|58.5|57.8|72.9,9,60.9,14.2,3,0,0.2282,val
640,Cameron Gillingham,27,NB,low,2.1,4,94.2,74.7|66.1|61.4|70.4|84.3|82.2|63.4|61.3|83.8|63.1|74.8,11,70.7,21.4,2,0,0.0262,val
988,Magnus Drummond,19,F,high,2.52,2,35.8,52.8|59.9|42.3|53.3|42.8|41.3,6,38.3,5.5,0,1,0.5693,val
929,Silas Norwood,26,M,low,1.94,7,59.0,31.3|25.4|26.0|27.8|54.3|24.3|40.9|54.6|51.6|39.6|48.2|47.0|42.0,13,33.5,20.1,1,1,0.7414,val
906,Jamie Holloway,19,F,high,2.34,3,71.6,55.8|91.4|77.8|63.1|63.5|82.2|69.2|83.9|27.6|67.5|52.8|86.9|83.7|61.0,14,76.8,24.2,0,0,0.3616,val
620,Hayden Tremaine,19,M,high,2.27,8,47.7,64.4|62.7|59.7|55.5|54.4|66.3|58.3|63.5|62.0|75.6,10,61.9,13.8,1,0,0.406,val
856,Ingrid Bellingham,24,NB,high,3.68,7,76.9,76.5|43.8|98.5|48.3|82.1|51.8|57.4|78.5|82.1|47.6|83.1|82.4|52.6|90.7|44.9,15,51.3,19.1,2,0,0.2073,val
804,Quinn Montgomery,27,M,low,3.26,5,85.5,59.1|60.1|64.5|66.4|67.5|74.0|63.0|79.8|72.3|56.5|85.6|45.2|64.2|80.1,14,48.6,17.6,1,0,0.2344,val
646,Jocelyn Overton,27,NB,high,2.15,5,79.1,77.6|76.5|44.0|56.7|76.1|64.4|47.6,7,64.2,10.6,2,0,0.2818,val
847,Ronan Kensington,19,F,low,2.61,7,65.5,36.1|65.0|41.6|72.2|48.0|55.7|78.7|65.6|41.9|42.9|49.1,11,56.9,14.5,2,0,0.4223,val
557,Felix Zimmerman,22,F,low,2.61,2,70.9,36.6|61.2|79.1|74.0|75.2|60.2|56.0,7,78.8,12.9,0,0,0.2281,val
958,Alex Zane,24,F,low,1.97,8,68.9,62.1|37.2|43.6|73.5|61.1|48.0|43.6|48.7|49.8|43.7,10,23.0,18.5,0,0,0.4642,val
578,Beatrix Pemberton,24,M,medium,2.83,4,57.3,50.4|66.7|59.6|36.4|52.2|48.3|27.1|42.9,8,42.8,9.5,0,1,0.5427,val
796,Wren Waverly,25,NB,high,2.43,4,56.0,25.9|36.7|48.2|67.2|57.4|33.0|48.4|80.7|52.1|45.6|57.8|61.9,12,35.6,12.0,0,1,0.6133,val
86,Kieran Vandermeer,20,F,high,3.45,2,63.6,53.9|47.2|62.5|73.0|80.8|64.9|61.2|68.3|53.5|97.4|41.9|68.8|96.4|66.1,14,57.0,13.8,1,0,0.2246,val
243,Ezra Garrison,24,M,medium,1.04,3,63.2,65.1|59.9|26.7|50.7|22.7|76.5|39.7|74.8|70.1|42.4|39.0|61.2|43.3,13,50.1,8.5,1,0,0.4762,val
699,Morgan Bellingham,19,M,low,1.84,8,55.9,49.6|49.9|57.9|38.2|65.8|58.3|47.0|75.8|75.1|65.8|6.5|75.4|63.7,13,74.0,17.0,0,1,0.581,val
160,Nova Kensington,18,M,medium,2.14,8,67.0,61.1|43.4|57.9|26.6|63.5|58.9,6,56.4,17.1,0,1,0.5141,val
525,Alex Ingersoll,25,F,high,3.18,7,85.0,47.3|97.3|59.0|64.7|55.1|100.0|72.3|55.9|81.6|80.2|65.8|81.2|56.3|61.2,14,32.7,9.2,0,0,0.1592,val
36,Felix Pemberton,25,F,medium,3.56,8,77.2,100.0|64.7|76.0|96.3|100.0|100.0|91.3,7,83.3,22.7,1,0,0.0448,val
541,Sebastian Northwood,18,NB,low,1.94,6,48.2,31.0|59.8|73.4|71.6|63.3,5,54.4,20.1,1,1,0.5589,val
171,Riley Yarborough,26,NB,low,2.02,8,70.6,68.8|68.8|99.5|49.1|77.5|92.2|100.0|63.8|77.3|78.4|72.8|68.4|76.4,13,26.3,21.8,1,0,0.1276,val
655,Leo Kensington,23,M,low,0.15,7,37.0,18.0|40.1|19.7|22.4|31.2|19.5|28.1|17.4|7.8|50.5|15.8|32.6|46.6|26.0|22.9,15,28.7,8.8,0,1,0.9933,val
891,Leo Garrison,21,NB,high,1.95,2,70.0,51.8|53.7|57.9|100.0|73.0|63.3|39.1|54.9|40.6|65.1|54.9|35.9,12,46.2,4.9,2,1,0.5551,val
858,Maeve Tremaine,21,NB,medium,1.88,6,47.0,49.3|63.1|52.7|47.4|75.8|21.7|74.8|48.1|55.1|48.4|79.4,11,30.5,11.6,0,0,0.4679,val
848,Cameron Norwood,21,M,high,1.13,2,25.1,40.7|33.7|68.8|37.0|63.7|18.9|12.8|19.6|54.3|62.8|24.7|29.5|18.9|9.3,14,37.4,4.0,0,1,0.9638,val
945,Skyler Fairchild,23,NB,high,1.2,2,43.1,30.1|51.5|40.3|68.2|60.0|40.2|53.3|36.6,8,34.0,3.2,0,1,0.8117,val
734,Ezra Holloway,20,NB,medium,3.57,6,81.5,78.4|94.5|73.8|78.2|73.6|93.6|71.1|94.3|73.4|62.1|85.2,11,65.4,23.7,5,0,0.0,val
96,Theo Lockwood,21,F,medium,3.12,6,90.0,85.0|81.3|87.6|65.7|66.6|58.5|81.6|86.7|81.9,9,95.1,20.0,4,0,0.0,val
564,Cameron Crawford,27,M,high,2.86,3,59.1,58.5|55.2|57.0|78.4|74.9|64.0|56.1|44.0|85.6|73.1|53.7|75.1,12,56.9,13.4,3,0,0.2685,val
241,Ronan Montgomery,19,F,medium,2.85,7,79.2,58.9|71.9|59.8|62.9|58.6|47.4|71.1|77.7|76.6|81.2|73.8|60.9,12,75.8,9.1,3,0,0.1519,val
743,Milo Lockwood,25,NB,high,2.47,7,75.6,68.9|60.4|63.2|87.4|88.0|71.0,6,41.2,19.7,1,0,0.1938,val
575,Ivan Holloway,25,F,high,2.09,8,45.6,49.7|67.4|57.3|69.9|57.8|33.2|14.9|54.9|49.5|38.1|27.2|41.7|49.8|62.7|55.5,15,69.0,3.8,1,1,0.5574,val
691,Celeste Holloway,23,F,high,2.78,5,68.4,41.7|61.3|68.1|58.8|39.6|51.9|86.4|86.1|51.3|74.7,10,40.6,23.8,0,0,0.2598,val
461,Jamie Iverson,25,NB,high,1.15,4,45.0,18.0|41.9|20.0|48.3|27.5|34.6,6,36.6,0.2,0,1,0.8412,val
554,Nova Ashford,18,NB,medium,1.79,4,80.2,49.6|36.8|68.0|84.6|68.4|61.5|64.6|79.7|45.3|56.8|51.7|40.9,12,46.5,19.2,1,0,0.4136,val
889,Orion Prescott,22,F,low,2.42,8,51.0,59.0|45.7|50.9|70.5|68.7|40.1,6,31.7,8.6,1,1,0.4977,val
207,Lorelei Ingersoll,18,F,high,2.79,4,52.6,33.4|54.5|54.5|64.1|70.1|55.0|83.7|59.2|50.7|31.7,10,44.5,9.4,2,1,0.4788,val
393,Nova Vance,27,M,high,2.55,3,79.2,82.2|64.3|74.8|69.5|76.1|38.5|46.8|83.4|89.8|60.5,10,65.4,21.4,0,0,0.0199,val
795,Morgan Montgomery,26,M,medium,2.48,7,96.6,83.7|79.6|90.3|41.5|80.6|52.2|71.7|67.1|81.7|75.2,10,86.6,15.0,3,0,0.0797,val
398,Dorian Whitmore,21,F,high,1.71,8,40.3,51.7|7.3|21.2|44.8|48.7|41.9|23.8|35.2|53.3|56.2|47.2,11,56.4,10.0,1,1,0.6885,val
767,Ingrid Norwood,26,F,high,2.01,3,58.0,57.0|90.6|62.5|79.1|69.0|78.1|19.4|56.8|81.0|52.8|87.8|83.6|54.3|53.8|46.1,15,45.2,6.5,0,0,0.3413,val
849,Jasper Bellingham,27,F,medium,2.72,2,61.5,92.0|59.8|75.4|45.6|64.5|71.7|72.3|69.7|74.8|50.4|70.3|69.1,12,64.9,17.0,1,0,0.1906,val
218,Ingrid Kingsley,26,M,high,1.8,6,69.0,56.7|65.1|57.9|33.3|57.5|58.8|72.9|52.9|88.5|34.7|83.0|60.0|76.3|64.6,14,74.0,12.4,1,0,0.2908,val
5,Ingrid Garrison,22,M,low,2.55,6,82.2,71.5|57.8|74.9|20.6|80.6|37.2,6,51.4,8.0,0,0,0.2915,val
769,Peyton Abernathy,27,F,low,2.66,8,95.4,67.9|84.4|71.7|76.1|42.2|72.8|56.2|54.6|93.4|64.1|52.2|61.9|47.8|88.8|56.8,15,69.2,24.7,0,0,0.1933,val
643,Xander Radcliffe,18,M,medium,2.33,3,70.6,64.5|52.7|49.9|74.1|76.3|72.7|86.3|55.5|88.7|50.1|48.4|37.2|56.9,13,49.6,18.0,3,0,0.2851,val
930,Caspian Waverly,25,F,medium,2.9,1,93.1,54.2|60.4|41.7|49.5|90.2|53.8|90.4|43.0|45.9|56.5|60.7,11,68.8,16.7,1,0,0.3336,val
613,Beatrix Tremaine,22,NB,low,2.09,5,78.1,56.3|68.3|69.4|48.8|27.4|63.6|59.3|66.5|54.8|51.7|88.3|36.1,12,62.1,9.0,1,0,0.42,val
739,Sebastian Caldwell,26,NB,medium,0.96,6,34.4,32.3|37.3|39.8|37.6|47.6,5,36.0,1.9,1,1,0.7664,val
547,Wren Kensington,23,NB,high,2.47,1,66.4,72.3|33.9|81.5|17.6|43.7|48.3|64.0|58.5|52.7|55.0|40.6,11,25.3,15.5,2,1,0.4943,val
726,Atlas Waverly,28,M,high,3.03,2,54.0,68.8|68.3|80.3|65.5|42.7|48.4|45.1,7,48.3,13.4,3,0,0.304,val
684,Fiona Pemberton,25,NB,medium,1.95,6,47.3,36.6|34.2|71.3|33.4|60.2|52.1|54.6,7,69.2,8.9,1,0,0.4723,val
99,Jasper Tremaine,18,M,medium,2.29,4,68.9,34.3|67.1|45.5|40.7|38.1|77.6|51.5|84.0|52.9|35.3|44.2,11,72.7,12.7,1,0,0.3513,val
805,Casey Tremaine,20,M,high,2.91,6,64.3,64.3|63.0|57.1|99.9|53.9,5,74.2,13.3,1,0,0.2414,val
728,Felix Kensington,20,F,low,1.73,8,38.4,41.9|74.2|51.5|55.0|67.4|84.6|77.4|42.9|28.4|92.9|91.6|60.4,12,31.3,17.9,2,0,0.4369,val
574,Quinn Quarles,26,M,high,3.36,8,79.2,60.9|36.0|62.9|64.7|80.7|87.0|52.9|75.2|74.7|79.3,10,64.2,3.0,2,0,0.2952,val
407,Theo Sherwood,26,NB,low,2.94,3,90.2,83.3|72.1|58.2|61.9|63.4|66.9|75.7|82.4|70.9|71.9|73.8,11,58.5,13.0,0,0,0.0831,val
503,Elodie Lancaster,26,NB,high,3.05,3,100.0,70.3|90.4|70.7|81.5|73.3|74.1,6,64.3,28.1,3,0,0.0004,val
48,Alex Xenakis,22,M,low,2.29,7,52.4,65.2|68.2|89.3|59.1|55.3|53.3|45.1|55.5|46.0,9,44.9,16.8,0,1,0.6143,val
33,Quinn Sherwood,25,M,low,2.22,8,73.5,79.7|61.5|65.8|86.7|64.7|100.0|69.6|34.7|72.4|66.9|80.5|71.2|59.1,13,36.0,12.5,0,0,0.3466,test
780,Winifred Kensington,24,M,high,1.93,3,60.6,49.8|49.8|56.0|55.4|66.2|53.0|49.5|52.1|44.1|49.4,10,77.7,5.4,0,1,0.5052,test
840,Jasper Upton,27,M,low,2.4,8,70.7,69.3|36.8|71.7|41.3|93.7|57.1,6,53.9,10.0,3,0,0.2965,test
201,Rowan Sherwood,19,M,medium,2.93,4,67.8,54.4|49.5|73.0|36.1|42.9|51.5|76.0,7,55.9,6.3,2,0,0.4394,test
135,Oberon Caldwell,25,NB,medium,2.52,7,83.6,29.0|62.7|62.3|91.0|64.4|75.9|72.3|38.2|81.7|73.4|77.8|100.0|38.9|96.1|65.9,15,68.9,17.6,1,0,0.1201,test
28,Silas Kensington,19,NB,low,2.09,5,84.4,48.2|68.4|61.7|76.8|80.7|57.7|45.9|64.1|47.1|87.4|59.3|51.8|60.0|37.0|42.7,15,68.0,8.1,1,0,0.4439,test
881,Juno Jenkins,22,NB,high,0.97,7,42.7,40.1|70.7|41.8|33.6|22.9|24.6|23.3|56.3|36.0|44.2|58.4|0.4,12,45.0,2.7,0,1,0.9817,test
231,Thalia Blackwood,28,NB,medium,2.2,2,79.0,83.8|55.8|89.7|66.9|55.0|83.3,6,58.2,21.5,3,0,0.1674,test
490,Dakota Lockwood,19,F,low,2.57,7,51.5,56.4|66.6|69.7|51.3|48.9|55.1|34.9,7,41.4,14.2,2,1,0.5704,test
773,Sawyer Blackwood,26,F,medium,1.7,8,40.3,65.6|63.4|61.7|74.2|44.7|33.2|53.6|49.5|42.0|53.5|45.5,11,19.6,8.2,2,1,0.5081,test
379,Otto Lancaster,26,NB,high,2.16,2,34.2,29.9|23.5|49.6|60.8|34.4|35.5,6,51.6,6.9,0,1,0.8975,test
289,Leo Prescott,25,NB,medium,1.96,6,72.3,74.3|27.1|57.9|75.0|55.4|69.1|63.5|63.3|54.1|39.9|41.4|68.8|58.5|56.1|51.8,15,46.5,18.7,2,0,0.4202,test
419,Rosalind Upton,21,F,low,2.08,3,57.5,87.2|34.3|32.4|37.9|49.7|23.3|49.5|74.6|51.5|44.8|39.9|62.7|36.8|76.9,14,70.0,9.9,0,1,0.6448,test
675,Juno Hartwell,23,M,high,3.09,5,69.8,69.8|99.2|65.1|70.2|66.9|73.7|66.3,7,77.3,21.2,5,0,0.0,test
392,Isla Prescott,19,F,medium,1.16,8,64.7,52.0|70.6|39.6|46.8|33.5|41.0|38.4|71.0|45.6|57.9|50.4|37.0|53.6|65.1,14,30.6,16.3,0,0,0.473,test
593,Helena Quarles,23,NB,low,3.04,1,67.6,44.7|42.2|66.3|52.5|27.3|83.0|49.7|78.6|75.4,9,33.8,17.7,0,0,0.4697,test
499,Rowan Vandermeer,25,F,low,2.66,5,58.7,74.1|48.1|76.4|75.9|55.6|86.6|81.8|84.4|69.9|48.5|84.4|65.7|48.9|90.0,14,95.6,17.4,0,0,0.1311,test
139,Peyton Redford,26,F,medium,1.6,8,58.2,8.0|50.1|28.4|71.0|64.5|59.9|75.7|38.6|79.1|66.8|49.3|69.9|36.3,13,32.7,6.4,0,1,0.5534,test
63,Ingrid Upton,24,NB,medium,3.35,3,91.3,62.0|93.0|68.3|76.4|76.0|70.0|84.2|84.0,8,40.5,26.5,3,0,0.0734,test
472,Caspian Tremaine,26,F,high,2.82,4,72.8,92.6|66.2|58.7|75.4|65.4|97.3|64.0,7,49.0,7.1,0,0,0.0,test
648,Elodie Gillingham,21,NB,high,1.51,7,63.2,57.0|56.8|70.8|91.3|63.4|58.3|57.7,7,56.7,9.0,0,0,0.3364,test
129,Dorian Gillingham,20,F,high,2.42,5,57.8,68.6|33.2|54.6|64.5|62.8|100.0|65.3|44.9|58.6|33.4|58.8|47.5|73.7,13,44.9,12.6,2,0,0.3749,test
977,Finley Waverly,27,M,medium,2.5,3,64.4,77.9|77.6|67.0|98.2|59.0|52.0|71.8|55.4|73.0|53.0|59.5|93.9|59.4|53.5,14,76.9,9.4,0,0,0.2369,test
521,Iris Thornwood,20,NB,low,3.11,4,84.9,72.4|95.1|64.4|54.8|75.3|69.0|100.0|85.1|68.9|59.2|46.8|59.6|76.7|96.4|91.8,15,73.4,18.1,1,0,0.0,test
839,Reese Farnsworth,23,F,medium,3.75,4,63.0,47.2|64.2|49.3|64.2|53.5|52.5|49.5|29.4|80.2|37.0|30.8|48.0|36.7|50.4|61.5,15,58.1,14.2,2,1,0.5961,test
963,Thalia Eastwick,26,M,medium,2.65,4,72.8,43.2|48.4|70.4|46.2|42.8,5,34.4,14.9,0,0,0.3991,test
65,Helena Upton,22,M,medium,2.65,6,73.5,34.4|44.0|52.5|57.1|40.7|59.2|45.8|52.7|61.1|53.0|46.3|51.2,12,43.8,7.8,1,1,0.5531,test
813,Rosalind Yarborough,27,NB,medium,1.78,3,55.1,53.9|53.6|40.8|41.6|35.6|58.1|32.7|59.3|49.6|45.9|36.7|26.2|36.8|41.6,14,2.4,6.0,1,1,0.7117,test
15,Cameron Kingsley,23,M,low,3.22,8,84.8,83.3|78.4|95.5|76.9|68.6|76.8,6,78.1,20.3,0,0,0.0,test
157,Hugh Garrison,23,NB,high,0.84,5,51.3,14.1|36.8|48.9|45.1|48.7|45.7|61.5|28.1|32.2|30.8|54.8|55.8|49.1|60.1,14,15.6,15.3,0,1,0.8164,test
41,Hayden Tremaine,28,NB,medium,1.78,4,56.0,59.1|67.3|41.6|76.0|49.5|53.3|42.4|17.3|66.9,9,57.0,8.7,1,1,0.5346,test
493,Isla Redford,26,NB,high,2.02,5,54.5,46.9|17.5|68.4|91.0|62.4|39.0|50.6|53.3|45.0|73.1|72.4|42.9|71.1|83.1|88.8,15,96.4,7.9,2,0,0.3693,test
380,Jamie Ashford,28,NB,low,3.0,7,65.7,79.3|55.1|52.1|63.9|60.3|65.8|47.5|83.5|86.0|39.9,10,78.0,12.5,3,0,0.1479,test
188,Sawyer Prescott,22,NB,medium,2.41,2,58.5,61.2|49.6|45.0|65.6|64.9,5,66.8,11.4,1,0,0.3318,test
764,Caspian Prescott,28,F,low,2.48,2,70.8,76.7|84.3|57.5|66.0|87.1|30.1,6,45.0,22.9,0,0,0.326,test
217,Persephone Kensington,21,M,low,2.65,2,84.7,72.9|54.5|73.5|53.9|59.2|71.6|73.2|50.9|84.5,9,71.5,12.9,0,0,0.1568,test
792,Isla Underhill,28,M,low,2.36,5,78.0,48.2|55.0|23.9|84.9|42.9|63.8|57.4|57.5|71.1|84.0|62.7|68.7,12,56.8,18.9,1,0,0.4019,test
53,Elodie Crawford,24,NB,high,2.51,3,81.1,63.9|78.9|77.0|53.7|84.1|59.7|79.9|73.3,8,89.4,15.4,1,0,0.1808,test
879,Drew Kensington,25,F,high,2.54,6,58.1,55.2|62.3|78.9|65.0|51.2|67.1|86.8|74.9|69.4|72.0|82.8|77.3|69.7,13,70.5,7.3,0,0,0.3459,test
338,Jasper Sterling,26,F,medium,2.21,7,65.5,57.5|46.0|31.1|60.8|66.3|63.4|62.0|64.9|79.6|61.4|55.6|60.0,12,66.6,23.6,2,0,0.2697,test
749,Jocelyn Yardley,22,NB,high,2.13,3,71.4,17.3|58.3|65.9|75.6|63.1|72.3,6,28.4,16.1,0,0,0.1971,test
720,Vesper Jenkins,28,F,medium,2.38,3,79.0,61.5|74.5|83.4|52.7|58.8|94.1|83.2|36.5|67.4|61.6|74.0|50.4|49.0|51.4|53.0,15,67.1,6.9,0,0,0.3358,test
725,Avery Yardley,25,M,high,1.99,6,75.0,59.8|53.5|57.5|66.6|65.9|58.2|75.7|73.8|65.5|60.1|69.2|64.0|75.2|72.8|44.0,15,36.0,8.7,0,0,0.3927,test
296,Lorelei Garrison,28,M,low,2.31,2,81.3,60.0|54.9|67.8|70.0|100.0|65.2|51.0|72.0|36.8|66.5|68.2,11,74.0,22.7,2,0,0.1768,test
702,Ezra Gillingham,26,M,low,2.23,1,54.8,64.5|40.6|41.9|50.3|40.9|58.1|39.8|53.9|49.0|53.7|43.6|45.4|52.0|53.5|50.4,15,68.0,3.0,1,1,0.6123,test
252,Emerson Ellington,27,F,high,2.51,8,45.6,81.0|24.5|42.9|57.4|60.6|50.3|51.0|58.0,8,40.5,17.9,0,1,0.5795,test
727,Ingrid Yardley,26,NB,medium,1.89,8,82.0,40.9|81.0|78.6|74.3|50.4|66.0|41.7|74.5,8,52.9,11.2,0,0,0.3546,test
462,Alaric Zimmerman,19,M,low,2.43,4,51.9,70.1|87.1|100.0|62.0|72.5|33.9|83.2,7,65.5,10.6,1,0,0.3588,test
456,Kai Eastwick,19,M,low,3.15,2,94.7,61.9|49.6|61.3|72.1|69.8|63.0|40.3,7,70.2,29.1,0,0,0.1518,test
997,Cameron Jenkins,21,F,low,1.8,6,37.5,41.9|38.8|44.7|31.8|23.9|42.4,6,59.8,6.1,1,1,0.7994,test
816,Silas Ashford,24,F,low,4.0,6,98.4,63.4|64.6|72.6|100.0|72.5|55.1|67.5|86.4|85.3|72.0,10,80.3,6.4,4,0,0.0,test
863,Casey Caldwell,25,NB,low,1.35,5,46.6,51.8|53.4|78.1|52.5|62.8|46.5|70.7|81.5|53.5|30.6|37.3,11,41.1,9.5,1,1,0.7369,test
270,Caspian Lancaster,20,M,low,0.84,5,68.7,64.1|34.3|45.0|100.0|55.1|70.7|49.9|28.3|57.1|55.7|53.7,11,51.1,14.7,3,0,0.3827,test
202,Zephyr Eastwick,19,M,high,2.11,8,54.3,44.7|70.1|34.8|79.5|67.8|71.8|48.4|53.1|33.9|47.5|62.8|74.8,12,31.3,9.0,2,1,0.4902,test
162,Celeste Thornwood,20,F,high,2.54,2,48.5,73.5|70.7|55.1|54.3|61.4|40.2|53.6|20.8|66.3|29.7|75.7|48.2,12,42.2,6.4,2,1,0.5468,test
556,Jocelyn Underhill,19,NB,low,1.69,2,57.0,55.6|68.2|61.5|87.3|42.9|53.8|87.9|67.1|78.4,9,89.7,11.4,1,0,0.247,test
730,Rowan Eastwick,25,F,high,2.25,3,87.3,77.0|81.2|42.9|66.4|64.6|64.6,6,53.8,15.1,4,0,0.1554,test
402,Fiona Garrison,23,NB,low,2.06,8,75.6,80.7|73.3|66.1|41.5|54.8|69.8|55.2|70.0|77.2|81.4|48.6|99.9|78.5,13,61.0,22.9,1,0,0.2002,test
703,Elodie Norwood,25,NB,medium,2.71,8,60.6,73.6|51.3|63.9|62.5|72.3|59.8|59.1,7,83.7,18.6,4,0,0.1739,test
477,Elodie Waverly,25,M,medium,2.08,4,74.6,27.8|24.2|56.6|48.6|55.4|69.4|46.9,7,19.7,23.4,1,1,0.4941,test
822,Iris Merritt,22,NB,high,2.12,6,63.6,43.6|40.8|54.9|20.2|43.4|44.9|33.1|62.8|31.0|44.9|51.3|67.2|46.7,13,52.4,11.6,0,1,0.7023,test
772,Riley Redford,20,M,high,2.22,8,71.9,57.6|85.2|68.1|92.5|72.8|70.3|67.6|78.9|40.6|67.9|65.6|77.5|63.8,13,45.0,16.3,0,0,0.2094,test
106,Milo Davenport,27,F,medium,2.03,8,64.8,64.5|64.0|58.1|68.1|64.2|38.4|70.0|70.3|45.5|57.5|67.2|53.8,12,65.8,26.1,1,0,0.451,test
566,Rosalind Jenkins,28,NB,high,1.8,4,77.3,84.2|69.3|52.4|65.7|44.6|81.0|66.3|38.6|60.6|72.0|60.1|60.9|46.7|73.6|55.4,15,26.5,13.3,2,0,0.248,test
390,Jocelyn Holloway,19,NB,low,2.05,6,89.5,74.1|63.3|49.7|54.4|86.3|68.8|58.5|74.4|54.6|89.3,10,81.0,13.5,1,0,0.2058,test
2,Casey Blackwood,19,NB,high,3.56,2,62.3,88.4|65.4|52.6|55.1|57.6|68.7|70.2|53.8|62.0|94.5|88.3|68.9|63.0|64.2,14,65.0,8.2,3,0,0.3154,test
938,Clara Zane,22,F,medium,2.48,4,74.7,42.1|40.9|13.7|49.5|67.4|44.7|86.1|50.1|56.1|33.5|58.2|24.2|64.3|64.8|74.3,15,31.0,11.5,0,1,0.5271,test
983,Silas Kingsley,23,F,medium,3.05,6,71.5,52.4|58.2|78.8|89.6|77.9|80.2|77.8,7,66.6,22.2,0,0,0.1083,test
562,Dorian Norwood,20,NB,high,1.26,1,41.3,47.6|51.8|42.4|45.2|41.5|50.5|44.9,7,31.9,2.8,0,1,0.8689,test
81,Reese Sherwood,20,F,low,2.12,1,81.5,45.4|87.8|49.7|72.8|58.3|72.2|55.0|60.8|63.8|48.2|74.3,11,49.0,13.3,0,0,0.2951,test
206,Vesper Zane,19,NB,low,3.52,7,86.3,76.8|76.1|62.0|68.4|95.4|56.2|94.6|65.5|90.3|49.3|79.2|59.3,12,43.6,19.2,4,0,0.1155,test
35,Stellan Sterling,21,F,low,1.77,3,63.7,51.0|59.1|39.5|46.2|63.6|47.2|78.7|46.8|56.1|66.8|31.5,11,18.6,0.8,0,1,0.5556,test
776,Skyler Yarborough,21,M,medium,3.06,7,91.6,66.8|53.8|85.8|93.6|58.2|87.3|100.0|75.0|62.7|76.8|66.7|65.7|81.5|50.9|53.3,15,70.3,19.9,1,0,0.0,test
509,Yseult Overton,26,F,medium,2.64,5,80.2,50.1|77.6|52.6|72.2|38.6|64.0|30.7|56.5|67.1|52.7|44.8,11,66.4,12.9,3,0,0.3621,test
428,Dakota Jenkins,25,F,low,3.17,4,70.6,74.4|54.5|59.0|69.2|77.5|24.9|34.4|73.8|50.0|44.1|35.3|45.8,12,25.5,23.2,2,1,0.5215,test
455,Freya Quarles,24,NB,high,2.74,6,69.1,84.0|86.0|79.3|70.9|62.8|48.4|95.5|54.9|76.3|82.2,10,51.9,22.3,3,0,0.2174,test
367,Isla Thornwood,20,NB,medium,2.91,3,52.0,66.0|45.7|55.7|43.3|71.1|46.2|67.0,7,46.6,12.0,1,0,0.406,test
92,Rosalind Sherwood,28,F,high,2.11,3,42.9,56.8|64.6|45.0|12.3|54.3|57.9|57.4|69.9|35.2|61.5|69.2,11,16.7,11.3,0,1,0.5922,test
340,Finley Blackwood,21,F,medium,2.68,7,64.8,66.0|48.1|87.5|46.3|63.7,5,45.0,19.7,1,0,0.2091,test
898,Stellan Tremaine,22,NB,low,2.16,3,73.3,36.9|53.3|33.0|49.0|69.2|67.1|60.3|62.1|31.2|53.9|49.3|49.6|68.5,13,39.7,9.4,0,0,0.3867,test
565,Jordan Whitmore,25,M,low,2.24,5,45.1,43.8|50.8|41.5|59.0|77.0|37.7|24.0|19.0|46.7|39.0|52.1|51.0|24.9|21.8|53.4,15,42.8,5.7,1,1,0.6503,test
346,Magnus Tremaine,20,M,low,2.47,8,78.2,55.1|56.9|42.1|71.0|61.4|52.4|30.1|80.3|40.3|49.8,10,57.0,5.5,0,0,0.408,test
777,Yseult Kingsley,24,NB,high,2.92,4,95.3,69.8|77.2|53.6|79.8|60.4|69.3|66.6|83.8|48.6|34.0|65.1,11,69.5,17.9,1,0,0.1682,test
242,Reese Yarborough,25,NB,medium,2.07,6,59.3,78.3|76.3|69.5|78.2|49.0|67.4|60.3|74.9|60.4|56.4|70.3|75.3|52.1,13,54.6,7.9,2,0,0.3213,test
14,Zephyr Bellingham,22,M,low,2.95,5,75.1,58.4|77.7|95.9|88.8|51.4|60.2|89.1|60.3|71.6|83.3|60.5|76.6|55.0|66.0,14,74.8,10.4,3,0,0.0,test
316,Alex Zane,28,F,high,2.38,1,73.8,75.2|60.5|49.2|34.2|50.5|51.5|62.4|55.6|71.1|51.6|59.9,11,71.8,15.7,2,0,0.3553,test
